medium_multiplier,high_multiplier,balanced_accuracy
1.16,1.29,0.9704948132241812
0.8,0.97,0.9704918461562856
0.82,0.99,0.9704902323976216
0.88,0.99,0.9704901271426606
0.98,1.19,0.9704898966611903
1.02,1.15,0.9704852858666685
0.9,1.09,0.9704841130993968
1.16,1.39,0.9704818278678703
1.02,1.23,0.9704792718234047
1.1,1.33,0.9704780840721515
1.06,1.29,0.9704772320573296
1.0,1.21,0.9704768060499186
1.12,1.35,0.9704740045400015
0.96,1.17,0.970471022488125
0.84,2.75,0.9704673313513821
1.06,1.17,0.9704666606135567
1.08,1.31,0.970461675672572
0.78,0.95,0.9704610691232015
0.94,1.15,0.9704541880811345
1.02,1.27,0.9704540294321607
1.1,1.37,0.9704528416809076
0.9,0.99,0.9704526277164832
0.88,1.07,0.9704492565341626
0.84,0.93,0.9704472701621004
1.14,1.39,0.9704461192878143
1.04,1.15,0.9704457466744162
0.86,0.95,0.9704452303960255
1.08,1.19,0.9704441329157523
0.82,2.69,0.9704439516387559
1.04,1.27,0.9704423754920956
0.98,1.07,0.9704418257912399
1.1,1.21,0.9704396273761913
0.88,0.97,0.9704386850903896
0.92,1.13,0.9704377796815549
0.96,1.05,0.9704368942442683
0.86,1.05,0.9704348879006579
0.98,1.21,0.970434126156816
0.94,1.03,0.9704340024633713
0.78,0.85,0.9704339121923916
1.02,1.13,0.9704338438143977
1.16,1.41,0.9704330286765428
0.8,2.63,0.9704316227713262
0.84,1.03,0.9704299563536862
0.9,1.11,0.9704213712819754
1.0,1.23,0.9704210355455442
0.82,1.01,0.9704205192671534
1.02,1.25,0.9704165300059833
1.1,1.35,0.9704153422547304
1.0,1.09,0.9704147925538747
1.08,1.33,0.9704128764812444
0.94,1.17,0.9704123602028535
0.96,1.19,0.9704082806707036
1.06,1.31,0.9704075189268616
1.12,1.37,0.9704042914095335
0.92,1.01,0.9704036514376981
0.8,0.99,0.970401219086677
0.78,2.57,0.9704008457382421
0.78,0.97,0.9703983273057801
1.16,1.43,0.9703912007982618
1.14,1.25,0.9703910771048173
0.84,2.77,0.9703906469078672
1.14,1.41,0.9703903487834399
1.04,1.29,0.9703866049877211
0.86,1.07,0.9703791173962836
1.16,1.27,0.9703779864935456
0.88,1.09,0.9703725720906476
0.78,2.61,0.9703712748948945
1.12,1.23,0.97036319185263
1.12,1.39,0.9703624635312527
0.8,2.69,0.9703602240496978
0.82,2.75,0.9703516389779869
0.82,2.73,0.9703489961170438
0.82,2.71,0.9703393819430537
0.8,2.67,0.970336667249614
0.98,1.03,0.9703319703736515
0.94,0.99,0.9703311183588296
1.02,1.11,0.9703309597098556
0.96,1.01,0.9703270388266795
0.8,2.73,0.9703236818933035
0.8,2.65,0.9703200817625772
0.92,0.97,0.9703147099592501
1.0,1.05,0.9703049371362861
0.94,1.01,0.9703032331066422
1.02,1.07,0.9703004315967251
0.96,1.03,0.9702991535744924
0.8,2.75,0.9702984395020594
0.9,0.95,0.9702983015596703
0.98,1.05,0.9702971138084173
0.84,0.89,0.9702929440052875
0.8,0.85,0.9702920919904656
1.06,1.13,0.9702914205176034
0.78,2.59,0.970289304729493
0.78,2.63,0.9702876191383328
0.92,0.99,0.9702868247070627
1.06,1.15,0.9702844492045566
0.88,0.93,0.9702843589335767
0.86,0.91,0.9702839329261659
0.82,0.87,0.9702835069187549
1.14,1.21,0.9702812216872285
0.84,2.79,0.9702791058991181
0.8,0.87,0.970278149364372
1.04,1.11,0.9702774778915098
0.9,0.97,0.9702773876205301
0.94,0.93,0.9702770334456153
1.14,1.23,0.9702742503741817
0.96,0.95,0.9702729539134655
0.84,0.91,0.970272030066147
0.78,2.67,0.9702719909210789
0.98,0.97,0.9702709141473904
1.04,1.13,0.9702705065784629
1.0,1.07,0.9702700805710519
0.86,0.93,0.9702699903000722
0.82,0.89,0.9702695642926612
1.08,1.15,0.970268892819799
1.02,1.09,0.9702655750314911
1.06,1.05,0.9702652208565764
1.1,1.19,0.970264387280238
1.1,1.17,0.970264387280238
0.88,0.95,0.9702634449944364
1.08,1.17,0.9702619215067522
1.16,1.23,0.9702611597629099
0.92,0.91,0.9702606250460356
0.94,0.95,0.970256119506475
0.82,2.77,0.9702540405953316
1.06,1.11,0.9702539210914262
0.78,2.69,0.9702537198428818
1.12,1.19,0.9702533364350412
1.12,1.21,0.9702533364350412
0.96,0.97,0.970252039974325
1.04,1.03,0.9702512782304828
0.9,0.89,0.9702511879595029
0.98,0.99,0.9702500002082499
0.8,2.71,0.9702486830409489
1.14,1.13,0.9702480507131548
1.16,1.25,0.9702472171368163
1.06,1.07,0.970244306917436
1.0,0.99,0.970243880910025
1.14,1.19,0.9702437222610513
1.08,1.07,0.970242693158772
1.04,1.09,0.9702399784653325
0.92,0.93,0.9702397111068953
1.02,1.01,0.9702393753704642
1.1,1.09,0.9702381876192111
1.08,1.13,0.9702313933936216
1.04,1.05,0.9702303642913424
0.94,0.97,0.9702282342542876
1.12,1.11,0.9702271367740143
1.14,1.15,0.9702271367740143
1.1,1.15,0.9702268878540607
0.84,0.85,0.9702249164659799
0.96,0.99,0.9702241547221377
1.16,1.21,0.9702236603367327
1.06,1.09,0.9702233929782955
0.9,0.91,0.9702233027073158
1.0,1.01,0.9702229669708845
0.98,1.01,0.9702221149560627
1.08,1.09,0.9702217792196315
1.02,1.03,0.9702184614313237
1.1,1.11,0.9702172736800706
0.86,0.87,0.970215905386858
1.12,1.17,0.9702158370088639
1.16,1.15,0.9702140461627428
1.14,1.17,0.9702131941479207
0.92,0.95,0.9702118258547081
1.04,1.07,0.970209450352202
0.88,0.89,0.9702093600812222
1.12,1.13,0.9702062228348739
0.9,0.93,0.9702023887681753
1.0,1.03,0.9702020530317442
1.08,1.11,0.9702008652804911
1.16,1.17,0.9702001035366491
1.02,1.05,0.9701975474921832
1.1,1.13,0.9701963597409303
0.8,2.77,0.9701938698063572
1.12,1.15,0.9701922802087802
0.78,2.65,0.9701900207556774
1.16,1.19,0.9701861609105554
0.88,0.91,0.9701814748290349
0.86,0.89,0.9701810488216239
0.82,2.79,0.9701773561518167
0.84,0.87,0.9701761172746521
1.06,0.93,0.9701753221083452
1.04,0.91,0.9701753221083452
0.82,0.85,0.9701736515011662
0.86,0.85,0.9701644633345871
1.02,0.89,0.9701634192483265
0.96,0.85,0.9701621412260937
0.88,0.87,0.9701579180289511
0.98,0.87,0.9701531301469718
1.08,0.95,0.9701527944105407
0.78,2.71,0.9701491501471796
1.14,1.11,0.9701451666086128
0.98,0.85,0.9701435159729819
1.1,0.97,0.9701413175579331
1.14,1.01,0.9701372380257832
1.06,0.95,0.9701334942300645
0.94,0.85,0.9701313641930095
1.08,0.93,0.9701292376104571
1.04,0.93,0.9701265229170176
1.0,0.89,0.9701260969096065
1.1,0.95,0.9701247320708962
0.8,2.79,0.9701241566758892
0.94,0.91,0.9701227072888026
0.96,0.87,0.9701203133478128
0.96,0.93,0.9701186277566526
1.16,1.13,0.9701181333712475
0.98,0.95,0.9701165879905775
1.12,0.99,0.9701163240866427
1.02,0.91,0.9701146200569988
1.14,0.99,0.9701136812256994
1.1,1.05,0.9701117467145856
1.12,0.97,0.9701067099126526
0.92,0.89,0.970106298889223
1.16,1.03,0.970103233475371
1.0,0.87,0.9701025401095228
1.14,1.03,0.9701023814605491
1.14,1.09,0.9701006958693887
1.08,0.97,0.9700970239061663
1.06,1.03,0.97009695207367
0.9,0.87,0.9700968618026901
1.12,1.07,0.9700937245563419
1.1,0.99,0.9700925183666054
0.98,0.89,0.9700903883295505
1.04,1.01,0.9700830094475763
0.88,0.85,0.9700829191765966
1.0,0.97,0.9700825834401653
1.12,1.01,0.9700814675214087
0.98,0.93,0.9700790885644001
1.02,0.99,0.9700780779006045
1.06,0.97,0.9700777237256899
1.08,1.05,0.9700744243758654
1.16,1.11,0.9700736626320235
1.16,1.01,0.9700727053622406
1.1,1.07,0.9700699188363048
1.16,1.05,0.9700683769101369
1.04,0.95,0.9700637810995962
1.06,1.01,0.9700594526474927
1.12,1.09,0.9700588679911079
0.78,2.73,0.970058523077571
1.0,0.91,0.9700563837791384
1.08,0.99,0.9700551960278854
0.94,0.87,0.9700546797494946
1.02,0.93,0.9700518782395774
1.1,1.01,0.9700506904883245
0.96,0.89,0.9700506002173447
1.04,0.99,0.970045510021399
0.92,0.85,0.9700452426629619
1.0,0.95,0.970045084013988
0.98,0.91,0.9700415891382228
1.14,1.05,0.9700396396431277
1.08,1.03,0.9700369249496882
1.02,0.97,0.9700336071613803
1.06,0.99,0.9700289245343622
1.12,1.03,0.9700187257039873
1.04,0.97,0.9700149819082685
1.0,0.93,0.9700145559008576
1.16,1.07,0.9700126064057623
0.94,0.89,0.9700058805581669
1.02,0.95,0.9700030790482499
0.96,0.91,0.970001801026017
1.08,1.01,0.9699994255235108
1.1,1.03,0.96999491998395
1.14,1.07,0.9699908404518002
0.92,0.87,0.9699894721585873
0.9,0.85,0.9699800350720547
1.12,1.05,0.9699768978257065
1.16,1.09,0.9699638072144348
0.78,2.75,0.9699609246949156
0.78,2.77,0.9699287109906246
1.06,0.91,0.9699207547079336
1.04,0.89,0.96990681208184
0.78,2.79,0.9699034685993809
1.02,0.87,0.9698155819173633
1.16,0.99,0.9697972240226885
1.14,0.97,0.9697588725816894
1.06,0.89,0.9697106580467464
1.08,0.91,0.969688130348942
1.0,0.85,0.9696823467871482
1.1,0.93,0.9696766534963343
1.12,0.95,0.9696656026511374
1.04,0.87,0.9696173881161946
1.14,0.95,0.9696141605988666
1.02,0.85,0.9696054852561758
1.12,0.93,0.9695932466597261
1.16,0.97,0.9695871273615012
1.06,0.85,0.9695493605768867
1.1,0.91,0.9695389128265584
1.08,0.87,0.9695198615660354
1.16,0.93,0.9695051571960999
1.1,0.89,0.9695014134003811
1.04,0.85,0.9695005613855591
1.06,0.87,0.9695005613855591
1.14,0.93,0.969497333868231
1.12,0.91,0.9694833912421373
1.08,0.85,0.9694753908268113
1.08,0.89,0.9694710623747079
1.1,0.87,0.9694708852872505
1.16,0.95,0.9694703006308657
1.14,0.91,0.9694668057551006
1.16,0.91,0.9694606864568756
1.12,0.89,0.9694598344420537
1.14,0.87,0.969384835589699
1.12,0.85,0.9693708929636055
1.16,0.89,0.9693368884131933
1.14,0.89,0.9693360363983713
1.1,0.85,0.9693331446174746
1.12,0.87,0.9693220937722776
1.14,0.85,0.9691886815546052
1.16,0.85,0.9691825622563804
1.16,0.87,0.9691407343780996
